지점,지점명,일시,기온(°C),강수량(mm),습도(%)
232,천안,2022-01-31 08:00,-10.4,,88
232,천안,2022-01-31 09:00,-7.7,,78
232,천안,2022-01-31 10:00,-4.6,,64
232,천안,2022-01-31 11:00,-.4,,50
232,천안,2022-01-31 12:00,1.8,,32
232,천안,2022-01-31 13:00,3.4,,36
232,천안,2022-01-31 14:00,4.7,,37
232,천안,2022-01-31 15:00,5,,33
232,천안,2022-01-31 16:00,5.1,,38
232,천안,2022-01-31 17:00,4.6,,44
232,천안,2022-01-31 18:00,3.3,,50
232,천안,2022-01-31 19:00,1.3,,58
232,천안,2022-01-31 20:00,-1.4,,69
232,천안,2022-01-31 21:00,-2.5,,73
232,천안,2022-01-31 22:00,-1.7,,73
232,천안,2022-01-31 23:00,-.5,,92
232,천안,2022-02-01 00:00,-.4,.8,100
232,천안,2022-02-01 01:00,-.5,,100
232,천안,2022-02-01 02:00,.4,,99
232,천안,2022-02-01 03:00,.2,.3,92
232,천안,2022-02-01 04:00,-.3,,89
232,천안,2022-02-01 05:00,-.4,,83
232,천안,2022-02-01 06:00,-1.2,0,86
232,천안,2022-02-01 07:00,-1,,89
232,천안,2022-02-01 08:00,-1.2,,91
232,천안,2022-02-01 09:00,-1.1,0,92
232,천안,2022-02-01 10:00,-1.1,,97
232,천안,2022-02-01 11:00,0,,85
232,천안,2022-02-01 12:00,-.3,.3,89
232,천안,2022-02-01 13:00,.2,,76
232,천안,2022-02-01 14:00,-.2,,88
232,천안,2022-02-01 15:00,-.5,.1,91
232,천안,2022-02-01 16:00,.8,,65
232,천안,2022-02-01 17:00,.3,,74
232,천안,2022-02-01 18:00,-.2,,72
232,천안,2022-02-01 19:00,-.8,,75
232,천안,2022-02-01 20:00,-1.1,,79
232,천안,2022-02-01 21:00,-.6,,76
232,천안,2022-02-01 22:00,-.3,,71
232,천안,2022-02-01 23:00,-.4,,71
232,천안,2022-02-02 00:00,-.6,,71
232,천안,2022-02-02 01:00,-1.2,,74
232,천안,2022-02-02 02:00,-1.1,,72
232,천안,2022-02-02 03:00,-1.4,,73
232,천안,2022-02-02 04:00,-1.5,,76
232,천안,2022-02-02 05:00,-1.7,,80
232,천안,2022-02-02 06:00,-1.9,,79
232,천안,2022-02-02 07:00,-2.3,,80
232,천안,2022-02-02 08:00,-2.4,,82
232,천안,2022-02-02 09:00,-1.9,,79
232,천안,2022-02-02 10:00,-1.8,,73
232,천안,2022-02-02 11:00,-1.3,,72
232,천안,2022-02-02 12:00,-.7,,53
232,천안,2022-02-02 13:00,.1,,44
232,천안,2022-02-02 14:00,.4,,47
232,천안,2022-02-02 15:00,.5,,42
232,천안,2022-02-02 16:00,-.1,,39
232,천안,2022-02-02 17:00,-.8,,44
232,천안,2022-02-02 18:00,-2.1,,50
232,천안,2022-02-02 19:00,-2.8,,57
232,천안,2022-02-02 20:00,-3.9,,63
232,천안,2022-02-02 21:00,-5.2,,71
232,천안,2022-02-02 22:00,-6.2,,77
232,천안,2022-02-02 23:00,-6.8,,81
232,천안,2022-02-03 00:00,-6.4,,84
232,천안,2022-02-03 01:00,-5.6,,80
232,천안,2022-02-03 02:00,-5.5,,81
232,천안,2022-02-03 03:00,-5.6,,81
232,천안,2022-02-03 04:00,-5.6,,85
232,천안,2022-02-03 05:00,-6.7,,90
232,천안,2022-02-03 06:00,-7.3,,91
232,천안,2022-02-03 07:00,-8.2,,93
232,천안,2022-02-03 08:00,-8.5,,95
232,천안,2022-02-03 09:00,-5.6,,88
232,천안,2022-02-03 10:00,-3,,76
232,천안,2022-02-03 11:00,-.4,,52
232,천안,2022-02-03 12:00,.1,,43
232,천안,2022-02-03 13:00,.8,,38
232,천안,2022-02-03 14:00,1.4,,39
232,천안,2022-02-03 15:00,1.6,,32
232,천안,2022-02-03 16:00,1.1,,33
232,천안,2022-02-03 17:00,0,,36
232,천안,2022-02-03 18:00,-1.5,,44
232,천안,2022-02-03 19:00,-2.5,,50
232,천안,2022-02-03 20:00,-3,,52
232,천안,2022-02-03 21:00,-4.1,,57
232,천안,2022-02-03 22:00,-5.5,,66
232,천안,2022-02-03 23:00,-5.1,,68
232,천안,2022-02-04 00:00,-6.1,,72
232,천안,2022-02-04 01:00,-6.7,,76
232,천안,2022-02-04 02:00,-7.3,,81
232,천안,2022-02-04 03:00,-7,,81
232,천안,2022-02-04 04:00,-6.8,,81
232,천안,2022-02-04 05:00,-6.3,,81
232,천안,2022-02-04 06:00,-6.3,0,79
232,천안,2022-02-04 07:00,-6.4,,85
232,천안,2022-02-04 08:00,-7,,88
232,천안,2022-02-04 09:00,-5.8,,82
232,천안,2022-02-04 10:00,-2.9,,71
232,천안,2022-02-04 11:00,-.2,,58
232,천안,2022-02-04 12:00,-.4,,42
232,천안,2022-02-04 13:00,.4,,39
232,천안,2022-02-04 14:00,0,,38
232,천안,2022-02-04 15:00,-.2,,41
232,천안,2022-02-04 16:00,-1.1,,50
232,천안,2022-02-04 17:00,-2.1,,62
232,천안,2022-02-04 18:00,-2.8,,67
232,천안,2022-02-04 19:00,-2.8,,58
232,천안,2022-02-04 20:00,-3.3,,69
232,천안,2022-02-04 21:00,-3.8,0,74
232,천안,2022-02-04 22:00,-3.9,,57
232,천안,2022-02-04 23:00,-5,,58
232,천안,2022-02-05 00:00,-5.5,0,55
232,천안,2022-02-05 01:00,-6.4,,55
232,천안,2022-02-05 02:00,-6.8,,55
232,천안,2022-02-05 03:00,-7,,57
232,천안,2022-02-05 04:00,-7.4,,62
232,천안,2022-02-05 05:00,-7.9,,64
232,천안,2022-02-05 06:00,-7.5,,64
232,천안,2022-02-05 07:00,-7.8,,61
232,천안,2022-02-05 08:00,-7.2,,52
232,천안,2022-02-05 09:00,-6.3,,40
232,천안,2022-02-05 10:00,-5.2,,37
232,천안,2022-02-05 11:00,-3.7,,38
232,천안,2022-02-05 12:00,-2.5,,41
232,천안,2022-02-05 13:00,-1.9,,45
232,천안,2022-02-05 14:00,-2,,51
232,천안,2022-02-05 15:00,-.9,,53
232,천안,2022-02-05 16:00,-2.4,,66
232,천안,2022-02-05 17:00,-3.4,,68
232,천안,2022-02-05 18:00,-3.9,0,64
232,천안,2022-02-05 19:00,-4.7,,84
232,천안,2022-02-05 20:00,-4.9,,71
232,천안,2022-02-05 21:00,-4.9,0,69
232,천안,2022-02-05 22:00,-5.2,,65
232,천안,2022-02-05 23:00,-5.7,,61
232,천안,2022-02-06 00:00,-7.5,,70
232,천안,2022-02-06 01:00,-8.8,,77
232,천안,2022-02-06 02:00,-9.9,,84
232,천안,2022-02-06 03:00,-9.3,,79
232,천안,2022-02-06 04:00,-10.2,,87
232,천안,2022-02-06 05:00,-10.9,,90
232,천안,2022-02-06 06:00,-11.1,,91
232,천안,2022-02-06 07:00,-11.2,,89
232,천안,2022-02-06 08:00,-10.9,,87
232,천안,2022-02-06 09:00,-7.9,,77
232,천안,2022-02-06 10:00,-4.3,,63
232,천안,2022-02-06 11:00,-1.5,,55
232,천안,2022-02-06 12:00,.8,,53
232,천안,2022-02-06 13:00,2.4,,41
232,천안,2022-02-06 14:00,2.1,,36
232,천안,2022-02-06 15:00,1.4,,38
232,천안,2022-02-06 16:00,1.6,,43
232,천안,2022-02-06 17:00,.4,,50
232,천안,2022-02-06 18:00,-.4,,54
232,천안,2022-02-06 19:00,-1.2,,56
232,천안,2022-02-06 20:00,-1.5,,59
232,천안,2022-02-06 21:00,-2.2,,61
232,천안,2022-02-06 22:00,-3.4,,66
232,천안,2022-02-06 23:00,-4.6,,71
232,천안,2022-02-07 00:00,-3,,60
232,천안,2022-02-07 01:00,-3.5,,58
232,천안,2022-02-07 02:00,-4.3,,55
232,천안,2022-02-07 03:00,-5.4,,57
232,천안,2022-02-07 04:00,-6.8,,66
232,천안,2022-02-07 05:00,-8.8,,77
232,천안,2022-02-07 06:00,-9.5,,80
232,천안,2022-02-07 07:00,-10.2,,85
232,천안,2022-02-07 08:00,-10,,86
232,천안,2022-02-07 09:00,-7.3,,74
232,천안,2022-02-07 10:00,-3.8,,61
232,천안,2022-02-07 11:00,-1,,43
232,천안,2022-02-07 12:00,0,,34
232,천안,2022-02-07 13:00,1.3,,34
232,천안,2022-02-07 14:00,2,,31
232,천안,2022-02-07 15:00,1.8,,32
232,천안,2022-02-07 16:00,1.6,,34
232,천안,2022-02-07 17:00,.9,,37
232,천안,2022-02-07 18:00,.2,,40
232,천안,2022-02-07 19:00,-.5,,46
232,천안,2022-02-07 20:00,-.5,,47
232,천안,2022-02-07 21:00,-.7,,46
232,천안,2022-02-07 22:00,-.8,,46
232,천안,2022-02-07 23:00,-1.6,,50
232,천안,2022-02-08 00:00,-3,,59
232,천안,2022-02-08 01:00,-4.4,,67
232,천안,2022-02-08 02:00,-5.4,,72
232,천안,2022-02-08 03:00,-6.1,,76
232,천안,2022-02-08 04:00,-6.7,,79
232,천안,2022-02-08 05:00,-7.5,,85
232,천안,2022-02-08 06:00,-8.2,,89
232,천안,2022-02-08 07:00,-8.2,,88
232,천안,2022-02-08 08:00,-7.4,,88
232,천안,2022-02-08 09:00,-5.4,,83
232,천안,2022-02-08 10:00,-3.6,,72
232,천안,2022-02-08 11:00,0,,55
232,천안,2022-02-08 12:00,3.1,,54
232,천안,2022-02-08 13:00,4.7,,35
232,천안,2022-02-08 14:00,5.1,,35
232,천안,2022-02-08 15:00,5.3,,33
232,천안,2022-02-08 16:00,5.2,,32
232,천안,2022-02-08 17:00,4.7,,32
232,천안,2022-02-08 18:00,2.7,,33
232,천안,2022-02-08 19:00,1.3,,38
232,천안,2022-02-08 20:00,.7,,48
232,천안,2022-02-08 21:00,.2,,56
232,천안,2022-02-08 22:00,-1.4,,63
232,천안,2022-02-08 23:00,-2.6,,68
232,천안,2022-02-09 00:00,-3.6,,72
232,천안,2022-02-09 01:00,-4.7,,78
232,천안,2022-02-09 02:00,-6,,87
232,천안,2022-02-09 03:00,-6.7,,90
232,천안,2022-02-09 04:00,-7.6,,92
232,천안,2022-02-09 05:00,-8,,93
232,천안,2022-02-09 06:00,-8.6,,95
232,천안,2022-02-09 07:00,-8.9,,93
232,천안,2022-02-09 08:00,-8.9,,93
232,천안,2022-02-09 09:00,-6.2,,88
232,천안,2022-02-09 10:00,-2.2,,74
232,천안,2022-02-09 11:00,1.6,,53
232,천안,2022-02-09 12:00,3.9,,35
232,천안,2022-02-09 13:00,5.4,,29
232,천안,2022-02-09 14:00,6.3,,22
232,천안,2022-02-09 15:00,7.2,,19
232,천안,2022-02-09 16:00,7.1,,21
232,천안,2022-02-09 17:00,6.6,,23
232,천안,2022-02-09 18:00,5.2,,27
232,천안,2022-02-09 19:00,3.8,,31
232,천안,2022-02-09 20:00,2.2,,37
232,천안,2022-02-09 21:00,1.4,,44
232,천안,2022-02-09 22:00,1.1,,51
232,천안,2022-02-09 23:00,.8,,55
232,천안,2022-02-10 00:00,.4,,58
232,천안,2022-02-10 01:00,.2,,61
232,천안,2022-02-10 02:00,-1.3,,69
232,천안,2022-02-10 03:00,-1.5,,70
232,천안,2022-02-10 04:00,-2.1,,74
232,천안,2022-02-10 05:00,-1.6,,70
232,천안,2022-02-10 06:00,-1.9,,75
232,천안,2022-02-10 07:00,-2.9,,78
232,천안,2022-02-10 08:00,-3.9,,84
232,천안,2022-02-10 09:00,-1.6,,78
232,천안,2022-02-10 10:00,2.4,,58
232,천안,2022-02-10 11:00,4.9,,43
232,천안,2022-02-10 12:00,6,,34
232,천안,2022-02-10 13:00,6.7,,27
232,천안,2022-02-10 14:00,7.1,,29
232,천안,2022-02-10 15:00,6.6,,33
232,천안,2022-02-10 16:00,6.4,,36
232,천안,2022-02-10 17:00,5.8,,38
232,천안,2022-02-10 18:00,4.4,,44
232,천안,2022-02-10 19:00,3.1,,51
232,천안,2022-02-10 20:00,.8,,60
232,천안,2022-02-10 21:00,.1,,63
232,천안,2022-02-10 22:00,-1.4,,69
232,천안,2022-02-10 23:00,-2.1,,73
232,천안,2022-02-11 00:00,-3,,80
232,천안,2022-02-11 01:00,-3.5,,82
232,천안,2022-02-11 02:00,-4,,86
232,천안,2022-02-11 03:00,-4.6,,92
232,천안,2022-02-11 04:00,-5.5,,92
232,천안,2022-02-11 05:00,-5.8,,95
232,천안,2022-02-11 06:00,-6.4,,95
232,천안,2022-02-11 07:00,-6.6,,95
232,천안,2022-02-11 08:00,-6.5,,95
232,천안,2022-02-11 09:00,-4.2,,93
232,천안,2022-02-11 10:00,-.6,,83
232,천안,2022-02-11 11:00,2.5,,75
232,천안,2022-02-11 12:00,5.8,,54
232,천안,2022-02-11 13:00,7.7,,44
232,천안,2022-02-11 14:00,8.9,,22
232,천안,2022-02-11 15:00,9.3,,24
232,천안,2022-02-11 16:00,8.8,,32
232,천안,2022-02-11 17:00,8.1,,35
232,천안,2022-02-11 18:00,6.6,,41
232,천안,2022-02-11 19:00,5.4,,45
232,천안,2022-02-11 20:00,3.3,,53
232,천안,2022-02-11 21:00,.9,,61
232,천안,2022-02-11 22:00,-.2,,67
232,천안,2022-02-11 23:00,-.9,,70
232,천안,2022-02-12 00:00,-1.7,,74
232,천안,2022-02-12 01:00,-1.7,,74
232,천안,2022-02-12 02:00,-2.5,,77
232,천안,2022-02-12 03:00,-2.4,,78
232,천안,2022-02-12 04:00,-2.4,,79
232,천안,2022-02-12 05:00,-2.2,,81
232,천안,2022-02-12 06:00,-2.9,,85
232,천안,2022-02-12 07:00,-3.1,,87
232,천안,2022-02-12 08:00,-3.3,,90
232,천안,2022-02-12 09:00,-1.3,,83
232,천안,2022-02-12 10:00,1.8,,72
232,천안,2022-02-12 11:00,5.3,,59
232,천안,2022-02-12 12:00,7.8,,46
232,천안,2022-02-12 13:00,8.9,,38
232,천안,2022-02-12 14:00,10,,24
232,천안,2022-02-12 15:00,10.8,,19
232,천안,2022-02-12 16:00,10.6,,23
232,천안,2022-02-12 17:00,9.6,,28
232,천안,2022-02-12 18:00,7.8,,39
232,천안,2022-02-12 19:00,4.4,,47
232,천안,2022-02-12 20:00,2.6,,54
232,천안,2022-02-12 21:00,.4,,62
232,천안,2022-02-12 22:00,-.6,,68
232,천안,2022-02-12 23:00,-1.8,,72
232,천안,2022-02-13 00:00,-1.6,,72
232,천안,2022-02-13 01:00,-2,,75
232,천안,2022-02-13 02:00,-1.8,,75
232,천안,2022-02-13 03:00,-1.9,,75
232,천안,2022-02-13 04:00,-2.6,,76
232,천안,2022-02-13 05:00,-2.6,,81
232,천안,2022-02-13 06:00,-3.2,,87
232,천안,2022-02-13 07:00,-3.1,,87
232,천안,2022-02-13 08:00,-3,,86
232,천안,2022-02-13 09:00,-1.1,,81
232,천안,2022-02-13 10:00,3.3,,63
232,천안,2022-02-13 11:00,7.8,,55
232,천안,2022-02-13 12:00,8.8,,51
232,천안,2022-02-13 13:00,9.6,,45
232,천안,2022-02-13 14:00,10.2,,40
232,천안,2022-02-13 15:00,10.7,,40
232,천안,2022-02-13 16:00,10.5,,31
232,천안,2022-02-13 17:00,10.2,,33
232,천안,2022-02-13 18:00,8.6,,41
232,천안,2022-02-13 19:00,5.5,,49
232,천안,2022-02-13 20:00,3.3,,57
232,천안,2022-02-13 21:00,.7,,67
232,천안,2022-02-13 22:00,-.2,,71
232,천안,2022-02-13 23:00,-1,,75
232,천안,2022-02-14 00:00,-2,,80
232,천안,2022-02-14 01:00,-2.2,,81
232,천안,2022-02-14 02:00,-3,,85
232,천안,2022-02-14 03:00,-3.3,,88
232,천안,2022-02-14 04:00,-3.7,,90
232,천안,2022-02-14 05:00,-4.1,,91
232,천안,2022-02-14 06:00,-4.4,,93
232,천안,2022-02-14 07:00,-4.6,,94
232,천안,2022-02-14 08:00,-4.5,,93
232,천안,2022-02-14 09:00,-1.8,,84
232,천안,2022-02-14 10:00,2,,74
232,천안,2022-02-14 11:00,6.1,,61
232,천안,2022-02-14 12:00,7.9,,56
232,천안,2022-02-14 13:00,9.1,,48
232,천안,2022-02-14 14:00,10,,32
232,천안,2022-02-14 15:00,9.7,,30
232,천안,2022-02-14 16:00,9.1,,36
232,천안,2022-02-14 17:00,7.4,,49
232,천안,2022-02-14 18:00,5.2,0,71
232,천안,2022-02-14 19:00,2.7,,98
232,천안,2022-02-14 20:00,2,,96
232,천안,2022-02-14 21:00,1.6,1,88
232,천안,2022-02-14 22:00,.8,,70
232,천안,2022-02-14 23:00,.2,,74
232,천안,2022-02-15 00:00,0,,70
232,천안,2022-02-15 01:00,-.2,,70
232,천안,2022-02-15 02:00,-.5,,71
232,천안,2022-02-15 03:00,-.9,,75
232,천안,2022-02-15 04:00,-1.6,,87
232,천안,2022-02-15 05:00,-1.8,,79
232,천안,2022-02-15 06:00,-2.4,0,77
232,천안,2022-02-15 07:00,-2.9,,76
232,천안,2022-02-15 08:00,-3.3,,77
232,천안,2022-02-15 09:00,-2.8,,74
232,천안,2022-02-15 10:00,-2.4,,66
232,천안,2022-02-15 11:00,-3.2,,83
232,천안,2022-02-15 12:00,-2.4,0,73
232,천안,2022-02-15 13:00,-2.4,,69
232,천안,2022-02-15 14:00,-3.4,,78
232,천안,2022-02-15 15:00,-2.7,0,67
232,천안,2022-02-15 16:00,-3.6,,74
232,천안,2022-02-15 17:00,-2.8,,60
232,천안,2022-02-15 18:00,-3.7,0,54
232,천안,2022-02-15 19:00,-4.7,,76
232,천안,2022-02-15 20:00,-4.5,,69
232,천안,2022-02-15 21:00,-4.8,0,71
232,천안,2022-02-15 22:00,-4.7,,62
232,천안,2022-02-15 23:00,-4.9,,61
232,천안,2022-02-16 00:00,-5.5,,61
232,천안,2022-02-16 01:00,-6.2,,71
232,천안,2022-02-16 02:00,-6.4,,67
232,천안,2022-02-16 03:00,-6.6,0,66
232,천안,2022-02-16 04:00,-7,,76
232,천안,2022-02-16 05:00,-7.2,,91
232,천안,2022-02-16 06:00,-7.2,0,92
232,천안,2022-02-16 07:00,-7.4,,92
232,천안,2022-02-16 08:00,-7.1,,93
232,천안,2022-02-16 09:00,-6.5,0,88
232,천안,2022-02-16 10:00,-6,,74
232,천안,2022-02-16 11:00,-5.6,,68
232,천안,2022-02-16 12:00,-4.2,0,51
232,천안,2022-02-16 13:00,-4.1,,50
232,천안,2022-02-16 14:00,-4.1,,48
232,천안,2022-02-16 15:00,-3.9,,44
232,천안,2022-02-16 16:00,-4.4,,46
232,천안,2022-02-16 17:00,-4.3,,46
232,천안,2022-02-16 18:00,-4.9,,50
232,천안,2022-02-16 19:00,-4.9,,51
232,천안,2022-02-16 20:00,-5.8,,68
232,천안,2022-02-16 21:00,-6.3,,71
232,천안,2022-02-16 22:00,-6.5,,52
232,천안,2022-02-16 23:00,-7.1,,53
232,천안,2022-02-17 00:00,-7.9,,44
232,천안,2022-02-17 01:00,-8.5,,51
232,천안,2022-02-17 02:00,-8.9,,55
232,천안,2022-02-17 03:00,-9,,55
232,천안,2022-02-17 04:00,-9.3,,57
232,천안,2022-02-17 05:00,-8.9,,55
232,천안,2022-02-17 06:00,-8.8,,50
232,천안,2022-02-17 07:00,-9.2,,49
232,천안,2022-02-17 08:00,-9,,52
232,천안,2022-02-17 09:00,-7.7,,45
232,천안,2022-02-17 10:00,-6.3,,48
232,천안,2022-02-17 11:00,-5.4,,44
232,천안,2022-02-17 12:00,-4.4,,39
232,천안,2022-02-17 13:00,-3.3,,37
232,천안,2022-02-17 14:00,-2.5,,32
232,천안,2022-02-17 15:00,-1.8,,31
232,천안,2022-02-17 16:00,-1.8,,30
232,천안,2022-02-17 17:00,-1.5,,31
232,천안,2022-02-17 18:00,-3,,41
232,천안,2022-02-17 19:00,-4.1,,45
232,천안,2022-02-17 20:00,-4.8,,48
232,천안,2022-02-17 21:00,-5.4,,54
232,천안,2022-02-17 22:00,-7.1,,66
232,천안,2022-02-17 23:00,-8.3,,73
232,천안,2022-02-18 00:00,-9,,74
232,천안,2022-02-18 01:00,-9.8,,79
232,천안,2022-02-18 02:00,-10.6,,85
232,천안,2022-02-18 03:00,-10.7,,86
232,천안,2022-02-18 04:00,-11.5,,90
232,천안,2022-02-18 05:00,-11.4,,88
232,천안,2022-02-18 06:00,-11.9,,88
232,천안,2022-02-18 07:00,-12.2,,90
232,천안,2022-02-18 08:00,-11.6,,89
232,천안,2022-02-18 09:00,-8.5,,78
232,천안,2022-02-18 10:00,-4.6,,56
232,천안,2022-02-18 11:00,-1.2,,43
232,천안,2022-02-18 12:00,.7,,30
232,천안,2022-02-18 13:00,3.5,,22
232,천안,2022-02-18 14:00,4.6,,15
232,천안,2022-02-18 15:00,5.4,,16
232,천안,2022-02-18 16:00,5.6,,18
232,천안,2022-02-18 17:00,5.8,,18
232,천안,2022-02-18 18:00,4.3,,22
232,천안,2022-02-18 19:00,2,,29
232,천안,2022-02-18 20:00,-.2,,48
232,천안,2022-02-18 21:00,-.9,,47
232,천안,2022-02-18 22:00,-1.5,,54
232,천안,2022-02-18 23:00,-1.6,,55
232,천안,2022-02-19 00:00,-1.6,,56
232,천안,2022-02-19 01:00,-1.3,,55
232,천안,2022-02-19 02:00,-1.5,,60
232,천안,2022-02-19 03:00,-1.3,,59
232,천안,2022-02-19 04:00,-.2,,55
232,천안,2022-02-19 05:00,-1,,59
232,천안,2022-02-19 06:00,-1.7,,62
232,천안,2022-02-19 07:00,-1.4,,58
232,천안,2022-02-19 08:00,-1.6,,65
232,천안,2022-02-19 09:00,-.6,,61
232,천안,2022-02-19 10:00,.6,,48
232,천안,2022-02-19 11:00,1.3,,54
232,천안,2022-02-19 12:00,1.5,,60
232,천안,2022-02-19 13:00,2.1,,58
232,천안,2022-02-19 14:00,2.5,,58
232,천안,2022-02-19 15:00,3.4,,52
232,천안,2022-02-19 16:00,2.8,,47
232,천안,2022-02-19 17:00,2.5,,44
232,천안,2022-02-19 18:00,.8,,60
232,천안,2022-02-19 19:00,0,,61
232,천안,2022-02-19 20:00,-1.1,,60
232,천안,2022-02-19 21:00,-2.5,0,65
232,천안,2022-02-19 22:00,-2.6,,62
232,천안,2022-02-19 23:00,-4,,58
232,천안,2022-02-20 00:00,-4.8,,55
232,천안,2022-02-20 01:00,-4.9,,52
232,천안,2022-02-20 02:00,-5.1,,53
232,천안,2022-02-20 03:00,-4.9,,55
232,천안,2022-02-20 04:00,-5.2,,57
232,천안,2022-02-20 05:00,-5.7,,55
232,천안,2022-02-20 06:00,-6.2,.5,51
232,천안,2022-02-20 07:00,-6.5,,46
232,천안,2022-02-20 08:00,-6,,43
232,천안,2022-02-20 09:00,-4.9,,41
232,천안,2022-02-20 10:00,-4.2,,39
232,천안,2022-02-20 11:00,-3,,34
232,천안,2022-02-20 12:00,-2.2,,29
232,천안,2022-02-20 13:00,-1.4,,26
232,천안,2022-02-20 14:00,-1.7,,31
232,천안,2022-02-20 15:00,-1.2,,33
232,천안,2022-02-20 16:00,-1.6,,34
232,천안,2022-02-20 17:00,-2,,35
232,천안,2022-02-20 18:00,-2.6,,39
232,천안,2022-02-20 19:00,-3.3,,45
232,천안,2022-02-20 20:00,-3.6,,51
232,천안,2022-02-20 21:00,-3.4,,55
232,천안,2022-02-20 22:00,-4.2,,59
232,천안,2022-02-20 23:00,-4.3,,62
232,천안,2022-02-21 00:00,-4.5,,64
232,천안,2022-02-21 01:00,-4.4,,74
232,천안,2022-02-21 02:00,-5.2,,89
232,천안,2022-02-21 03:00,-6,0,94
232,천안,2022-02-21 04:00,-7.7,,95
232,천안,2022-02-21 05:00,-8.7,,94
232,천안,2022-02-21 06:00,-9.2,,94
232,천안,2022-02-21 07:00,-9.9,,94
232,천안,2022-02-21 08:00,-9.2,,93
232,천안,2022-02-21 09:00,-6.3,,86
232,천안,2022-02-21 10:00,-2.8,,79
232,천안,2022-02-21 11:00,.9,,58
232,천안,2022-02-21 12:00,2.4,,48
232,천안,2022-02-21 13:00,4,,42
232,천안,2022-02-21 14:00,5.1,,43
232,천안,2022-02-21 15:00,3.9,,40
232,천안,2022-02-21 16:00,3.4,,48
232,천안,2022-02-21 17:00,3.2,,38
232,천안,2022-02-21 18:00,1.5,,49
232,천안,2022-02-21 19:00,0,,54
232,천안,2022-02-21 20:00,-.9,,58
232,천안,2022-02-21 21:00,-1.3,,57
232,천안,2022-02-21 22:00,-1.6,,58
232,천안,2022-02-21 23:00,-1.7,,56
232,천안,2022-02-22 00:00,-2.2,,58
232,천안,2022-02-22 01:00,-2.8,,60
232,천안,2022-02-22 02:00,-3.3,,46
232,천안,2022-02-22 03:00,-4.1,,53
232,천안,2022-02-22 04:00,-5.4,,60
232,천안,2022-02-22 05:00,-4.5,,55
232,천안,2022-02-22 06:00,-4.8,,48
232,천안,2022-02-22 07:00,-5.8,,49
232,천안,2022-02-22 08:00,-5.7,,51
232,천안,2022-02-22 09:00,-3.9,,32
232,천안,2022-02-22 10:00,-2.9,,27
232,천안,2022-02-22 11:00,-1.6,,29
232,천안,2022-02-22 12:00,-.5,,32
232,천안,2022-02-22 13:00,.4,,34
232,천안,2022-02-22 14:00,1.2,,34
232,천안,2022-02-22 15:00,.7,,37
232,천안,2022-02-22 16:00,1.8,,37
232,천안,2022-02-22 17:00,-.2,,47
232,천안,2022-02-22 18:00,-1.2,,51
232,천안,2022-02-22 19:00,-2.3,,55
232,천안,2022-02-22 20:00,-3.1,,60
232,천안,2022-02-22 21:00,-3.9,0,86
232,천안,2022-02-22 22:00,-4.5,,83
232,천안,2022-02-22 23:00,-5.4,,55
232,천안,2022-02-23 00:00,-6.4,.5,51
232,천안,2022-02-23 01:00,-6.9,,50
232,천안,2022-02-23 02:00,-7.2,,46
232,천안,2022-02-23 03:00,-7.2,,45
232,천안,2022-02-23 04:00,-8.9,,54
232,천안,2022-02-23 05:00,-9.4,,60
232,천안,2022-02-23 06:00,-10.4,,69
232,천안,2022-02-23 07:00,-11.3,,75
232,천안,2022-02-23 08:00,-11.2,,74
232,천안,2022-02-23 09:00,-7.8,,63
232,천안,2022-02-23 10:00,-4.6,,45
232,천안,2022-02-23 11:00,-3.8,,43
232,천안,2022-02-23 12:00,-1.9,,42
232,천안,2022-02-23 13:00,-1.1,,34
232,천안,2022-02-23 14:00,-.8,,29
232,천안,2022-02-23 15:00,-.8,,26
232,천안,2022-02-23 16:00,-1.3,,34
232,천안,2022-02-23 17:00,-2.5,,43
232,천안,2022-02-23 18:00,-3.5,,44
232,천안,2022-02-23 19:00,-4,,45
232,천안,2022-02-23 20:00,-4.5,,49
232,천안,2022-02-23 21:00,-5.2,,52
232,천안,2022-02-23 22:00,-4.4,,41
232,천안,2022-02-23 23:00,-4.9,,43
232,천안,2022-02-24 00:00,-5.6,,49
232,천안,2022-02-24 01:00,-4.7,,41
232,천안,2022-02-24 02:00,-5.8,,43
232,천안,2022-02-24 03:00,-7.4,,49
232,천안,2022-02-24 04:00,-9.4,,61
232,천안,2022-02-24 05:00,-10.5,,67
232,천안,2022-02-24 06:00,-11.4,,71
232,천안,2022-02-24 07:00,-11.6,,73
232,천안,2022-02-24 08:00,-10.5,,73
232,천안,2022-02-24 09:00,-7.2,,58
232,천안,2022-02-24 10:00,-3.5,,42
232,천안,2022-02-24 11:00,-.5,,31
232,천안,2022-02-24 12:00,1,,30
232,천안,2022-02-24 13:00,2.6,,33
232,천안,2022-02-24 14:00,2.7,,36
232,천안,2022-02-24 15:00,3,,35
232,천안,2022-02-24 16:00,3.3,,36
232,천안,2022-02-24 17:00,2.5,,34
232,천안,2022-02-24 18:00,1.2,,44
232,천안,2022-02-24 19:00,.1,,52
232,천안,2022-02-24 20:00,-.9,,56
232,천안,2022-02-24 21:00,-2.2,,63
232,천안,2022-02-24 22:00,-4.1,,70
232,천안,2022-02-24 23:00,-5.1,,74
232,천안,2022-02-25 00:00,-6.1,,80
232,천안,2022-02-25 01:00,-6.5,,82
232,천안,2022-02-25 02:00,-7.1,,86
